artist(s)_name,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,artist(s)_name_(G)I-DLE,"artist(s)_name_21 Savage, Gunna",artist(s)_name_50 Cent,"artist(s)_name_A$AP Rocky, Metro Boomin, Roisee","artist(s)_name_Abhijay Sharma, Riar Saab",artist(s)_name_Adele,artist(s)_name_Aerosmith,artist(s)_name_Agust D,"artist(s)_name_Aitana, zzoilo",artist(s)_name_Alec Benjamin,"artist(s)_name_Alvaro Diaz, Rauw Alejandro","artist(s)_name_Ana Castela, AgroPlay",artist(s)_name_Andy Williams,artist(s)_name_Anggi Marito,artist(s)_name_Anitta,"artist(s)_name_Anitta, Tini, Becky G","artist(s)_name_AnnenMayKantereit, Giant Rooks","artist(s)_name_Anuel Aa, Jhay Cortez","artist(s)_name_Anuel Aa, Myke Towers, Jhay Cortez","artist(s)_name_Arcangel, Bad Bunny","artist(s)_name_Arcangel, Bizarrap","artist(s)_name_Arcangel, De La Ghetto, Justin Quiles, Lenny Tavï¿½ï¿½rez, Sech, Dalex, Dimelo Flow, Rich Music",artist(s)_name_Arctic Monkeys,"artist(s)_name_Ariana Grande, The Weeknd","artist(s)_name_Arijit Singh, Sachin-Jigar","artist(s)_name_Arijit Singh, Sachin-Jigar, Amitabha Bhattacharya","artist(s)_name_Arijit Singh, Vishal Dadlani, Sukriti Kakar, Vishal-Shekhar, Shekhar Ravjiani, Kumaar",artist(s)_name_Armani White,"artist(s)_name_Aventura, Bad Bunny",artist(s)_name_Avicii,"artist(s)_name_Ayparia, unxbected",artist(s)_name_BIGBANG,artist(s)_name_BLACKPINK,"artist(s)_name_BLESSD, Peso Pluma",artist(s)_name_BTS,"artist(s)_name_BYOR, Imanbek",artist(s)_name_Baby Tate,artist(s)_name_Bad Bunny,"artist(s)_name_Bad Bunny, Eladio Carrion","artist(s)_name_Bad Bunny, Grupo Frontera","artist(s)_name_Bad Bunny, Jhay Cortez","artist(s)_name_Bad Bunny, Rauw Alejandro","artist(s)_name_Bad Bunny, Tainy","artist(s)_name_Bad Bunny, The Marï¿½ï",artist(s)_name_Beach Weather,"artist(s)_name_Bebe Rexha, David Guetta","artist(s)_name_Becky G, Peso Pluma",artist(s)_name_Bellakath,artist(s)_name_Benson Boone,artist(s)_name_Beyoncï¿,"artist(s)_name_Big One, FMK, Ke personajes",artist(s)_name_Billie Eilish,"artist(s)_name_Billie Eilish, Khalid","artist(s)_name_Bing Crosby, John Scott Trotter & His Orchestra, Ken Darby Singers","artist(s)_name_Bizarrap, Peso Pluma","artist(s)_name_Bizarrap, Quevedo","artist(s)_name_Bizarrap, Tiago pzk","artist(s)_name_Bizarrap, Villano Antillano","artist(s)_name_Blackbear, BoyWithUke","artist(s)_name_Bomba Estï¿½ï¿½reo, Bad B","artist(s)_name_Brray, Rauw Alejandro, Lyanno",artist(s)_name_Bruno Mars,"artist(s)_name_Bruno Mars, Anderson .Paak, Silk Sonic",artist(s)_name_Burna Boy,"artist(s)_name_Buscabulla, Bad Bunny",artist(s)_name_C. Tangana,"artist(s)_name_Calvin Harris, Dua Lipa, Young Thug","artist(s)_name_Calvin Harris, Ellie Goulding","artist(s)_name_Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake","artist(s)_name_Camila Cabello, Ed Sheeran","artist(s)_name_Camila Cabello, Willow",artist(s)_name_Carin Leon,"artist(s)_name_Carin Leon, Grupo Frontera","artist(s)_name_Cartel De Santa, La Kelly",artist(s)_name_Central Cee,artist(s)_name_Chanel,"artist(s)_name_Charli XCX, Jax Jones, Joel Corry, Saweetie",artist(s)_name_Charlie Puth,"artist(s)_name_Charlie Puth, BTS, Jung Kook",artist(s)_name_Chase Atlantic,"artist(s)_name_Chencho Corleone, Bad Bunny","artist(s)_name_Chencho Corleone, Rauw Alejandro","artist(s)_name_Cherish, ACRAZE",artist(s)_name_Childish Gambino,artist(s)_name_Chino Pacas,"artist(s)_name_Chris Brown, Rvssian, Rauw Alejandro",artist(s)_name_Chris Molitor,artist(s)_name_Chris Rea,artist(s)_name_Christian Nodal,artist(s)_name_Chuck Berry,artist(s)_name_Cigarettes After Sex,artist(s)_name_Coi Leray,artist(s)_name_Coldplay,"artist(s)_name_Coldplay, BTS",artist(s)_name_Conan Gray,artist(s)_name_Cris Mj,"artist(s)_name_DJ Escobar, MC MENOR SG, MC MENOR HR",artist(s)_name_Daddy Yankee,"artist(s)_name_Daddy Yankee, Bad Bunny",artist(s)_name_Danny Ocean,artist(s)_name_Darlene Love,artist(s)_name_Dave,"artist(s)_name_Dave, Central Cee","artist(s)_name_David Guetta, Anne-Marie, Coi Leray","artist(s)_name_David Guetta, Ella Henderson, Becky Hill","artist(s)_name_David Guetta, Shakira, Black Eyed Peas",artist(s)_name_David Kushner,"artist(s)_name_De La Ghetto, Duki, Quevedo","artist(s)_name_De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",artist(s)_name_Dean Lewis,artist(s)_name_Dean Martin,artist(s)_name_Demi Lovato,"artist(s)_name_Dj LK da Escï¿½ï¿½cia, Tchakabum, mc jhenny, M",artist(s)_name_Doechii,artist(s)_name_Doja Cat,"artist(s)_name_Doja Cat, The Weeknd","artist(s)_name_Don Toliver, Future, Justin Bieber",artist(s)_name_Dove Cameron,"artist(s)_name_Dr. Dre, 2Pac, Roger","artist(s)_name_Dr. Dre, Snoop Dogg",artist(s)_name_Drake,"artist(s)_name_Drake, 21 Savage","artist(s)_name_Drake, DJ Khaled, Lil Baby","artist(s)_name_Drake, Future, Tems","artist(s)_name_Drake, Future, Young Thug","artist(s)_name_Drake, Project Pat, 21 Savage","artist(s)_name_Drake, Travis Scott","artist(s)_name_Drake, Travis Scott, 21 Savage","artist(s)_name_Drake, WizKid, Kyla",artist(s)_name_Dua Lipa,"artist(s)_name_Dua Lipa, DaBaby","artist(s)_name_Dua Lipa, Elton John, Pnau","artist(s)_name_Dua Lipa, Megan Thee Stallion",artist(s)_name_Duki,"artist(s)_name_Duki, NICKI NICOLE, Cris Mj, Standly, Stars Music Chile",artist(s)_name_ENHYPEN,artist(s)_name_Ed Sheeran,"artist(s)_name_Ed Sheeran, Fireboy DML","artist(s)_name_Ed Sheeran, J Balvin",artist(s)_name_Eden Muï¿½ï,artist(s)_name_Edison Lighthouse,"artist(s)_name_El Chachito, Junior H",artist(s)_name_Elley Duhï¿,artist(s)_name_Em Beihold,"artist(s)_name_Em Beihold, Stephen Sanchez",artist(s)_name_Eminem,"artist(s)_name_Eminem, Dido","artist(s)_name_Eminem, Dina Rae","artist(s)_name_Eminem, Dr. Dre","artist(s)_name_Eminem, Nate Dogg",artist(s)_name_Emmy Meli,"artist(s)_name_Eslabon Armado, Peso Pluma",artist(s)_name_Feid,"artist(s)_name_Feid, Alejo, Robi","artist(s)_name_Feid, Mora","artist(s)_name_Feid, Mora, Saiko, Quevedo","artist(s)_name_Feid, Myke Towers, Sky Rompiendo","artist(s)_name_Feid, Paulo Londra","artist(s)_name_Feid, Sech, Jhayco","artist(s)_name_Feid, Young Miko",artist(s)_name_Fifty Fifty,"artist(s)_name_Fran C, Polima WestCoast, Nickoog Clk, Pablito Pesadilla",artist(s)_name_Frank Ocean,artist(s)_name_Frank Sinatra,"artist(s)_name_Frank Sinatra, B. Swanson Quartet",artist(s)_name_Freddie Dredd,artist(s)_name_Fuerza Regida,"artist(s)_name_Fuerza Regida, Chino Pacas","artist(s)_name_Fuerza Regida, Grupo Frontera","artist(s)_name_Fuerza Regida, Natanael Cano","artist(s)_name_Fuerza Regida, Peso Pluma",artist(s)_name_Fujii Kaze,artist(s)_name_Future,"artist(s)_name_Future, Chris Brown, Metro Boomin","artist(s)_name_Future, Lil Uzi Vert, Metro Boomin","artist(s)_name_Future, Metro Boomin, Don Toliver","artist(s)_name_GODZZ__-, Zakaria","artist(s)_name_Gabito Ballesteros, Junior H, Peso Pluma",artist(s)_name_Ghost,"artist(s)_name_Grupo Marca Registrada, Grupo Frontera","artist(s)_name_Grupo Marca Registrada, Junior H",artist(s)_name_Gunna,"artist(s)_name_Gunna, Lil Baby",artist(s)_name_Guns N' Roses,"artist(s)_name_Gwen Stefani, Blake Shelton","artist(s)_name_HA SUNG WOON, Jimin",artist(s)_name_Halsey,"artist(s)_name_Halsey, BTS","artist(s)_name_Halsey, Suga",artist(s)_name_Harry Styles,artist(s)_name_Hotel Ugly,artist(s)_name_Hozier,artist(s)_name_INTERWORLD,"artist(s)_name_IU, Agust D",artist(s)_name_IVE,artist(s)_name_Imagine Dragons,"artist(s)_name_Imagine Dragons, League of Legends, Arcane","artist(s)_name_Imagine Dragons, League of Legends, JID, Arcane","artist(s)_name_Intense, AP Dhillon, Gurinder Gill","artist(s)_name_Israel & Rodolffo, Ana Castela","artist(s)_name_Israel & Rodolffo, Mari Fernandez","artist(s)_name_J Balvin, Bad Bunny","artist(s)_name_J Balvin, Maria Becerra","artist(s)_name_J Balvin, Nio Garcia, Bad Bunny",artist(s)_name_J. Cole,"artist(s)_name_J. Cole, Lil Durk",artist(s)_name_JISOO,artist(s)_name_JVKE,artist(s)_name_Jack Black,artist(s)_name_Jack Harlow,artist(s)_name_Jain,artist(s)_name_James Arthur,"artist(s)_name_James Blake, Metro Boomin","artist(s)_name_James Hype, Miggy Dela Rosa","artist(s)_name_Jasiel Nuï¿½ï¿½ez, Peso P",artist(s)_name_Jason Derulo,artist(s)_name_Jaymes Young,artist(s)_name_Jessi,artist(s)_name_Jessica Darrow,artist(s)_name_Jimin,artist(s)_name_Jin,artist(s)_name_Jnr Choi,artist(s)_name_John Legend,"artist(s)_name_John Legend, Metro Boomin","artist(s)_name_John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",artist(s)_name_Joji,"artist(s)_name_Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",artist(s)_name_Josï¿½ï¿½ Felic,artist(s)_name_Juice WRLD,"artist(s)_name_Julieta Venegas, Bad Bunny, Tainy",artist(s)_name_Jung Kook,"artist(s)_name_Junior H, Eden Muï¿½ï","artist(s)_name_Junior H, Peso Pluma",artist(s)_name_Justin Bieber,"artist(s)_name_Justin Bieber, Don Toliver","artist(s)_name_Justin Bieber, The Kid Laroi","artist(s)_name_Justin Quiles, Lenny Tavï¿½ï¿½rez, BL",artist(s)_name_KALUSH,artist(s)_name_Kaifi Khalil,artist(s)_name_Kali Uchis,"artist(s)_name_Kali Uchis, Amaarae, Moliy","artist(s)_name_Kaliii, Kaliii","artist(s)_name_Kanii, PR1ISVX",artist(s)_name_Kanye West,"artist(s)_name_Kanye West, Alicia Keys, Fivio Foreign","artist(s)_name_Kanye West, Lil Durk, Cardi B","artist(s)_name_Kanye West, XXXTENTACION",artist(s)_name_Karol G,"artist(s)_name_Karol G, Becky G","artist(s)_name_Karol G, Ovy On The Drums","artist(s)_name_Karol G, Quevedo","artist(s)_name_Karol G, Romeo Santos","artist(s)_name_Karol G, Shakira",artist(s)_name_Kate Bush,artist(s)_name_Keane,artist(s)_name_Kelly Clarkson,artist(s)_name_Kendrick Lamar,"artist(s)_name_Kendrick Lamar, Baby Keem","artist(s)_name_Kendrick Lamar, Beth Gibbons","artist(s)_name_Kendrick Lamar, Beyoncï¿","artist(s)_name_Kendrick Lamar, Blxst, Amanda Reifer","artist(s)_name_Kendrick Lamar, Ghostface Killah, Summer Walker","artist(s)_name_Kendrick Lamar, Jay Rock","artist(s)_name_Kendrick Lamar, Kodak Black","artist(s)_name_Kendrick Lamar, Sam Dew, Baby Keem","artist(s)_name_Kendrick Lamar, Sampha","artist(s)_name_Kendrick Lamar, Tanna Leone","artist(s)_name_Kendrick Lamar, Taylour Paige",artist(s)_name_Kenia OS,artist(s)_name_Kenshi Yonezu,artist(s)_name_Kevin Kaarl,artist(s)_name_King,artist(s)_name_Kodak Black,"artist(s)_name_Kodak Black, NLE Choppa, Muni Long, JVKE, Jimin",artist(s)_name_Kordhell,"artist(s)_name_L7nnon, DJ Biel do Furduncinho, Bianca",artist(s)_name_LE SSERAFIM,artist(s)_name_LF System,artist(s)_name_Labrinth,"artist(s)_name_Labrinth, Zendaya",artist(s)_name_Lady Gaga,"artist(s)_name_Lady Gaga, Bradley Cooper",artist(s)_name_Lana Del Rey,"artist(s)_name_Lana Del Rey, Taylor Swift",artist(s)_name_Lasso,"artist(s)_name_Latto, Jung Kook",artist(s)_name_Lauren Spencer Smith,"artist(s)_name_Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",artist(s)_name_Leah Kate,artist(s)_name_Leo Santana,artist(s)_name_Lewis Capaldi,artist(s)_name_Libianca,artist(s)_name_Lil Baby,"artist(s)_name_Lil Durk, Morgan Wallen",artist(s)_name_Lil Nas X,artist(s)_name_Lil Tjay,artist(s)_name_Lil Uzi Vert,artist(s)_name_Lil Yachty,artist(s)_name_Linkin Park,"artist(s)_name_Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",artist(s)_name_Lizzo,artist(s)_name_Lizzy McAlpine,artist(s)_name_Lord Huron,artist(s)_name_Loreen,"artist(s)_name_Lost Frequencies, Calum Scott",artist(s)_name_Luciano,"artist(s)_name_Luciano, Aitch, Bï¿½","artist(s)_name_Ludwig Goransson, Foudeqush","artist(s)_name_Luis R Conriquez, La Adictiva",artist(s)_name_Luke Combs,"artist(s)_name_Luude, Colin Hay","artist(s)_name_Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K","artist(s)_name_MC Caverinha, KayBlack","artist(s)_name_MC Ryan SP, Love Funk, Mc Paiva ZS","artist(s)_name_MC Xenon, Os Gemeos da Putaria","artist(s)_name_MNEK, Jax Jones","artist(s)_name_Mabel Matiz, Mert Demir",artist(s)_name_Mac DeMarco,artist(s)_name_Mae Stephens,artist(s)_name_Mahalini,"artist(s)_name_Mahmood, Blanco","artist(s)_name_Mainstreet, Chefin","artist(s)_name_Maldy, Karol G",artist(s)_name_Maluma,"artist(s)_name_Mambo Kingz, DJ Luian, Anuel Aa",artist(s)_name_Manuel Turizo,artist(s)_name_Maria Becerra,artist(s)_name_Maroon 5,"artist(s)_name_Marshmello, Jonas Brothers","artist(s)_name_Marshmello, Juice WRLD","artist(s)_name_Marshmello, Manuel Turizo",artist(s)_name_Marï¿½ï¿½lia Mendo,"artist(s)_name_Marï¿½ï¿½lia Mendonï¿½ï¿½a, George Henrique &","artist(s)_name_Marï¿½ï¿½lia Mendonï¿½ï¿½a, Maiara &",artist(s)_name_Masked Wolf,"artist(s)_name_Matuï¿½ï¿½, Wiu, ","artist(s)_name_Mc Livinho, DJ Matt D","artist(s)_name_Mc Pedrinho, DJ 900","artist(s)_name_Mc Pedrinho, Pedro Sampaio","artist(s)_name_Mc Vitin Da Igrejinha, MC Tairon, DJ Win",artist(s)_name_Meghan Trainor,artist(s)_name_Melanie Martinez,"artist(s)_name_Melody, Ana Castela, Dj Chris No Beat",artist(s)_name_Metallica,"artist(s)_name_Metro Boomin, Coi Leray",artist(s)_name_Michael Bublï¿,"artist(s)_name_Migrantes, LiL CaKe, Nico Valdi",artist(s)_name_Miguel,artist(s)_name_Miley Cyrus,artist(s)_name_Morgan Wallen,"artist(s)_name_Morgan Wallen, Eric Church",artist(s)_name_Mr.Kitty,artist(s)_name_Muni Long,artist(s)_name_Musical Youth,artist(s)_name_Myke Towers,"artist(s)_name_Myke Towers, Quevedo",artist(s)_name_Mï¿½ï¿½ne,artist(s)_name_NF,artist(s)_name_NIKI,artist(s)_name_NLE Choppa,artist(s)_name_NMIXX,artist(s)_name_Nat King Cole,artist(s)_name_Natanael Cano,"artist(s)_name_Natanael Cano, Gabito Ballesteros, Peso Pluma","artist(s)_name_Natanael Cano, Peso Pluma",artist(s)_name_Nayeon,"artist(s)_name_Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone","artist(s)_name_Nengo Flow, Bad Bunny",artist(s)_name_Nessa Barrett,artist(s)_name_New West,artist(s)_name_NewJeans,artist(s)_name_Niall Horan,artist(s)_name_Nicki Minaj,"artist(s)_name_Nicki Minaj, Ice Spice","artist(s)_name_Nicki Minaj, Lil Baby","artist(s)_name_Nicky Jam, Feid","artist(s)_name_Nicky Youre, Dazy","artist(s)_name_Nile Rodgers, LE SSERAFIM",artist(s)_name_Nirvana,"artist(s)_name_Offset, JID","artist(s)_name_Olga Merediz, Stephanie Beatriz, Encanto - Cast",artist(s)_name_Olivia Rodrigo,artist(s)_name_Omar Apollo,artist(s)_name_OneRepublic,"artist(s)_name_Ovy On The Drums, Quevedo",artist(s)_name_Oxlade,"artist(s)_name_Ozuna, Feid","artist(s)_name_Ozuna, Tiago pzk",artist(s)_name_P!nk,"artist(s)_name_PSY, Suga",artist(s)_name_Paloma Faith,artist(s)_name_Panic! At The Disco,artist(s)_name_Paul McCartney,artist(s)_name_Paulo Londra,artist(s)_name_Peggy Gou,"artist(s)_name_Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra","artist(s)_name_Peso Pluma, Grupo Frontera","artist(s)_name_Peso Pluma, Yng Lvcas","artist(s)_name_Pharrell Williams, Nile Rodgers, Daft Punk","artist(s)_name_Pharrell Williams, Tyler, The Creator, 21 Savage",artist(s)_name_PinkPantheress,"artist(s)_name_PinkPantheress, Ice Spice",artist(s)_name_Plan B,artist(s)_name_Playboi Carti,artist(s)_name_PnB Rock,"artist(s)_name_Polima WestCoast, Pailita",artist(s)_name_Polo G,artist(s)_name_Post Malone,"artist(s)_name_Post Malone, Doja Cat","artist(s)_name_Post Malone, Swae Lee","artist(s)_name_Prezioso, Gabry Ponte, LUM!X",artist(s)_name_Quevedo,"artist(s)_name_Quevedo, Jhayco","artist(s)_name_Quevedo, La Pantera, Juseph, Cruz Cafunï¿½ï¿½, Bï¿½ï¿½jo, Abhir Hathi","artist(s)_name_RAYE, 070 Shake",artist(s)_name_RM,"artist(s)_name_RM, Colde",artist(s)_name_ROSALï¿½,artist(s)_name_Radiohead,artist(s)_name_Raim Laode,artist(s)_name_Rauw Alejandro,"artist(s)_name_Rauw Alejandro, Bizarrap","artist(s)_name_Rauw Alejandro, ROSALï¿½","artist(s)_name_Ray Dalton, Ryan Lewis, Macklemore",artist(s)_name_Rels B,"artist(s)_name_Residente, Bizarrap",artist(s)_name_Rex Orange County,"artist(s)_name_Rich The Kid, Matuï¿",artist(s)_name_Rihanna,"artist(s)_name_Rihanna, Calvin Harris","artist(s)_name_Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine","artist(s)_name_Robin Schulz, Oliver Tree",artist(s)_name_Ruth B.,artist(s)_name_Ryan Castro,"artist(s)_name_Rï¿½ï¿½ma, Selena G",artist(s)_name_SALES,artist(s)_name_SEVENTEEN,artist(s)_name_SZA,"artist(s)_name_SZA, Doja Cat","artist(s)_name_SZA, Don Toliver","artist(s)_name_SZA, Phoebe Bridgers","artist(s)_name_SZA, Travis Scott",artist(s)_name_Sabrina Carpenter,"artist(s)_name_Sachin-Jigar, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya, Varun Jain",artist(s)_name_Sam Ryder,artist(s)_name_Sam Smith,"artist(s)_name_Sam Smith, Kim Petras","artist(s)_name_Schï¿½ï¿½rze, DJ R",artist(s)_name_Seafret,"artist(s)_name_Sean Paul, Dua Lipa","artist(s)_name_Sean Paul, Feid",artist(s)_name_Sebastian Yatra,"artist(s)_name_Sebastian Yatra, Manuel Turizo, Beï¿½ï","artist(s)_name_Sech, Bad Bunny, Mora","artist(s)_name_Sech, Mora",artist(s)_name_Selena Gomez,"artist(s)_name_Semicenk, Doï¿½ï¿½u ","artist(s)_name_Shae Gill, Ali Sethi",artist(s)_name_Shakin' Stevens,artist(s)_name_Shakira,"artist(s)_name_Shakira, Bizarrap","artist(s)_name_Shakira, Rauw Alejandro",artist(s)_name_Shawn Mendes,"artist(s)_name_Shawn Mendes, Camila Cabello",artist(s)_name_Shubh,artist(s)_name_SiM,artist(s)_name_Sidhu Moose Wala,artist(s)_name_Simone Mendes,"artist(s)_name_Skrillex, Flowdan, Fred again..",artist(s)_name_Sleepy hallow,"artist(s)_name_Sleepy hallow, 347aidan",artist(s)_name_Sofia Carson,artist(s)_name_Southstar,"artist(s)_name_Stephanie Beatriz, Diane Guerrero",artist(s)_name_Stephen Sanchez,"artist(s)_name_Steve Aoki, Tini, La Joaqui",artist(s)_name_Steve Lacy,artist(s)_name_Stray Kids,artist(s)_name_Stromae,"artist(s)_name_Styrx, utku INC, Thezth",artist(s)_name_Suki Waterhouse,artist(s)_name_Surf Curse,"artist(s)_name_Swae Lee, Lil Wayne, Offset, Metro Boomin","artist(s)_name_TAEYANG, Lisa","artist(s)_name_THE ANXIETY, Willow, Tyler Cole",artist(s)_name_TOMORROW X TOGETHER,artist(s)_name_TV Girl,artist(s)_name_TWICE,"artist(s)_name_Tainy, Bad Bunny","artist(s)_name_Taiu, Milo j",artist(s)_name_Tate McRae,artist(s)_name_Taylor Swift,"artist(s)_name_Taylor Swift, Ice Spice","artist(s)_name_Taylor Swift, Lana Del Rey",artist(s)_name_Tears For Fears,"artist(s)_name_The Chainsmokers, Coldplay","artist(s)_name_The Chainsmokers, Halsey",artist(s)_name_The Goo Goo Dolls,artist(s)_name_The Kid Laroi,artist(s)_name_The Killers,artist(s)_name_The Neighbourhood,artist(s)_name_The Police,artist(s)_name_The Rare Occasions,artist(s)_name_The Ronettes,artist(s)_name_The Walters,artist(s)_name_The Weeknd,"artist(s)_name_The Weeknd, 21 Savage, Metro Boomin","artist(s)_name_The Weeknd, Daft Punk","artist(s)_name_The Weeknd, Future","artist(s)_name_The Weeknd, Gesaffelstein","artist(s)_name_The Weeknd, Lana Del Rey","artist(s)_name_The Weeknd, Lil Wayne","artist(s)_name_The Weeknd, Madonna, Playboi Carti","artist(s)_name_The Weeknd, Post Malone","artist(s)_name_The Weeknd, Tyler, The Creator",artist(s)_name_ThxSoMch,artist(s)_name_Tini,"artist(s)_name_Tini, L-Gante","artist(s)_name_Tini, Maria Becerra",artist(s)_name_Tiï¿½ï¿,"artist(s)_name_Tiï¿½ï¿½sto, Ava","artist(s)_name_Tiï¿½ï¿½sto, Kar","artist(s)_name_Tiï¿½ï¿½sto, Tate M","artist(s)_name_Tony Dize, Bad Bunny",artist(s)_name_Tory Lanez,"artist(s)_name_Travis Scott, 21 Savage, Metro Boomin","artist(s)_name_Travis Scott, Metro Boomin","artist(s)_name_Travis Scott, Young Thug, Metro Boomin",artist(s)_name_Treyce,artist(s)_name_Troye Sivan,"artist(s)_name_Trueno, Tiago pzk",artist(s)_name_Tulus,"artist(s)_name_Twisted, Oliver Tree","artist(s)_name_Tyga, Doja Cat","artist(s)_name_Tyler, The Creator","artist(s)_name_Tyler, The Creator, Kali Uchis","artist(s)_name_Ugly Dray, Tesla Jnr",artist(s)_name_V,artist(s)_name_Vance Joy,"artist(s)_name_Veigh, Bvga Beatz, Supernova Ent, Prod Malax",artist(s)_name_Victor Cibrian,"artist(s)_name_Vishal-Shekhar, Shilpa Rao, Caralisa Monteiro, Kumaar, Vishal Dadlani, Shekhar Ravjiani",artist(s)_name_Vundabar,artist(s)_name_Willow,"artist(s)_name_Wisin & Yandel, ROSALï¿½","artist(s)_name_WizKid, Toian, Metro Boomin, Don Toliver, Beam",artist(s)_name_XXXTENTACION,"artist(s)_name_Xamï¿½ï¿½, Gustah, Neo B",artist(s)_name_YEAT,artist(s)_name_YOASOBI,artist(s)_name_Yahritza Y Su Esencia,"artist(s)_name_Yahritza Y Su Esencia, Grupo Frontera","artist(s)_name_Yandel, Feid",artist(s)_name_Yng Lvcas,"artist(s)_name_Young Thug, Future, Gunna",artist(s)_name_Yung Gravy,artist(s)_name_Yung Lean,"artist(s)_name_Yuridia, Angela Aguilar",artist(s)_name_Zach Bryan,artist(s)_name_Zion & Lennox,artist(s)_name_Zï¿½ï¿½ Fe,artist(s)_name_Zï¿½ï¿½ Neto & Crist,artist(s)_name_a-ha,artist(s)_name_d4vd,"artist(s)_name_dennis, MC Kevin o Chris",artist(s)_name_girl in red,artist(s)_name_j-hope,"artist(s)_name_j-hope, J. Cole",artist(s)_name_sped up 8282,"artist(s)_name_sped up nightcore, ARIZONATEARS, Lil Uzi Vert",artist(s)_name_teto,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,mode_Major,mode_Minor
"Latto, Jung Kook",553,147,141381703.0,43,263,45,10,826,125,B,Major,80,89,83,31,0,8,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,1,0
